[5, 90, 0.28283572, 0.21272558, 0.23440313, 1.1019038]
[5, 100, 0.18617998, 0.20173536, 0.22489417, 1.1147979]
[6, 10, 0.17773293, 0.19908005, 0.22854108, 1.1479858]
[6, 20, 0.19367173, 0.19972293, 0.21413313, 1.0721509]
[6, 30, 0.19523849, 0.2015065, 0.21788542, 1.0812824]
[6, 40, 0.19665578, 0.20675355, 0.22545953, 1.0904747]
[6, 50, 0.20458297, 0.22309436, 0.25887954, 1.1604038]
[6, 60, 0.1786727, 0.18556082, 0.23912112, 1.2886401]
[6, 70, 0.22300053, 0.22521348, 0.23131406, 1.027088]
[6, 80, 0.21780577, 0.23786055, 0.2327328, 0.97844225]
[6, 90, 0.17370103, 0.18915245, 0.23731622, 1.2546294]
[6, 100, 0.18264501, 0.20702097, 0.23820482, 1.1506314]
[7, 10, 0.16520076, 0.18874145, 0.20248921, 1.0728391]
[7, 20, 0.20533769, 0.19686231, 0.22342184, 1.1349143]
[7, 30, 0.18120758, 0.2026307, 0.2189821, 1.0806956]
[7, 40, 0.18190241, 0.20262559, 0.2106978, 1.0398381]
[7, 50, 0.19894487, 0.19893903, 0.20663866, 1.0387036]
[7, 60, 0.17078184, 0.20000739, 0.22825876, 1.1412516]
[7, 70, 0.16643526, 0.17768365, 0.20696481, 1.1647937]
[7, 80, 0.18841976, 0.243545, 0.20909457, 0.85854596]
[7, 90, 0.18823962, 0.19533181, 0.22553647, 1.1546326]
[7, 100, 0.21451691, 0.19801207, 0.25677145, 1.2967465]
[8, 10, 0.18800247, 0.20568122, 0.24061631, 1.1698506]
[8, 20, 0.18400095, 0.19633847, 0.21204841, 1.0800146]
[8, 30, 0.17742021, 0.19766749, 0.24792922, 1.2542741]
[8, 40, 0.17778187, 0.18940024, 0.22563133, 1.1912937]
[8, 50, 0.1874197, 0.2048768, 0.22220147, 1.0845615]
[8, 60, 0.18029842, 0.21354079, 0.23846503, 1.1167189]
[8, 70, 0.20622484, 0.19249576, 0.23043275, 1.1970795]
[8, 80, 0.21582574, 0.217976, 0.24101247, 1.1056834]
[8, 90, 0.2170403, 0.22568282, 0.23607908, 1.0460658]
[8, 100, 0.15617, 0.17397428, 0.19712636, 1.1330776]
[9, 10, 0.17300533, 0.19760579, 0.20400898, 1.0324038]
[9, 20, 0.18369919, 0.19541779, 0.25003457, 1.2794873]
[9, 30, 0.1761781, 0.19372991, 0.21372873, 1.1032304]
[9, 40, 0.19494325, 0.18115003, 0.18833832, 1.0396814]
[9, 50, 0.1978412, 0.20628864, 0.22562131, 1.0937166]
[9, 60, 0.18028235, 0.1968195, 0.20592788, 1.0462779]
[9, 70, 0.17959918, 0.20039316, 0.22656521, 1.1306036]
[9, 80, 0.1965493, 0.21504034, 0.26762748, 1.2445455]
[9, 90, 0.16991454, 0.17395903, 0.2170794, 1.2478765]
[9, 100, 0.19349346, 0.23847482, 0.26088357, 1.093967]
[10, 10, 0.17622136, 0.19886348, 0.21081433, 1.0600958]
[10, 20, 0.18169893, 0.1945416, 0.21842557, 1.1227705]
[10, 30, 0.17825086, 0.19661485, 0.21243, 1.0804372]
[10, 40, 0.15633376, 0.1869445, 0.20816633, 1.1135194]
[10, 50, 0.19051053, 0.22053656, 0.23623526, 1.0711842]
[10, 60, 0.18891373, 0.18469293, 0.22188447, 1.2013696]
[10, 70, 0.16132891, 0.19567609, 0.21199927, 1.0834194]
[10, 80, 0.16518486, 0.20237692, 0.22071677, 1.0906223]
[10, 90, 0.19071028, 0.1845755, 0.21817425, 1.1820326]
[10, 100, 0.20539436, 0.19814062, 0.22908424, 1.15617]
