[6, 10, 0.099780127, 0.36686155, 0.43726513, 1.1919078]
[6, 20, 0.11930177, 0.36719152, 0.42791778, 1.1653804]
[6, 30, 0.12732533, 0.38066977, 0.54925054, 1.4428531]
[6, 40, 0.11598936, 0.30035469, 0.29641795, 0.98689306]
[6, 50, 0.08673545, 0.38941526, 0.32868868, 0.84405702]
[6, 60, 0.098530427, 0.39764675, 0.31047612, 0.78078377]
[6, 70, 0.1231071, 0.40894404, 0.40559688, 0.99181509]
[6, 80, 0.17066197, 0.3540777, 0.35055989, 0.99006486]
[6, 90, 0.10618887, 0.34488741, 0.32038835, 0.92896503]
[6, 100, 0.14272441, 0.34602547, 0.32740426, 0.94618547]
[7, 10, 0.10302515, 0.30985591, 0.30780196, 0.99337131]
[7, 20, 0.10819922, 0.25537375, 0.31565794, 1.2360626]
[7, 30, 0.10862195, 0.30589369, 0.40845287, 1.3352772]
[7, 40, 0.12684998, 0.3343637, 0.34704509, 1.0379269]
[7, 50, 0.11783927, 0.45618862, 0.34126934, 0.74808824]
[7, 60, 0.1292063, 0.4000634, 0.37405777, 0.93499625]
[7, 70, 0.12737525, 0.28994381, 0.34564131, 1.1920975]
[7, 80, 0.11264469, 0.43819588, 0.37555203, 0.85704142]
[7, 90, 0.11884076, 0.36381051, 0.29894671, 0.82170993]
[7, 100, 0.13059007, 0.46959496, 0.38146362, 0.81232476]
[8, 10, 0.11179404, 0.38887146, 0.33924878, 0.87239307]
[8, 20, 0.11643341, 0.32278764, 0.44255018, 1.3710258]
[8, 30, 0.12339196, 0.39660829, 0.40590695, 1.0234455]
[8, 40, 0.12293381, 0.43125185, 0.33875424, 0.7855137]
[8, 50, 0.10290017, 0.39231297, 0.34306023, 0.87445545]
[8, 60, 0.15133846, 0.42938513, 0.33235511, 0.77402568]
[8, 70, 0.12730075, 0.36149105, 0.38890707, 1.0758415]
[8, 80, 0.11573828, 0.35634547, 0.42020538, 1.1792078]
[8, 90, 0.1296294, 0.30603135, 0.40705314, 1.3301028]
[8, 100, 0.11038072, 0.34543729, 0.43569216, 1.2612772]
[9, 10, 0.11105935, 0.39010695, 0.36928594, 0.94662744]
[9, 20, 0.11532676, 0.37559527, 0.30161265, 0.80302566]
[9, 30, 0.11535871, 0.54754418, 0.48658565, 0.88866919]
[9, 40, 0.12263915, 0.32819161, 0.45715776, 1.39296]
[9, 50, 0.11419756, 0.51360476, 0.44656813, 0.86947817]
[9, 60, 0.12606376, 0.41170684, 0.42317253, 1.0278492]
[9, 70, 0.0983404, 0.35116398, 0.38144508, 1.0862306]
[9, 80, 0.11816178, 0.33821541, 0.38527754, 1.1391484]
[9, 90, 0.14275169, 0.61812437, 0.39808309, 0.64401782]
[9, 100, 0.12168147, 0.38344771, 0.3116166, 0.81267041]
[10, 10, 0.11717746, 0.30013105, 0.37263304, 1.2415677]
[10, 20, 0.13289517, 0.53222698, 0.42298236, 0.79474056]
[10, 30, 0.11441727, 0.35897943, 0.34861702, 0.97113365]
[10, 40, 0.11043174, 0.43064341, 0.57748014, 1.3409705]
[10, 50, 0.11984207, 0.47620359, 0.36737755, 0.77147162]
[10, 60, 0.1297694, 0.39100406, 0.41897097, 1.0715259]
[10, 70, 0.13602918, 0.51927978, 0.37160131, 0.71560907]
[10, 80, 0.10275666, 0.49833903, 0.41128209, 0.82530582]
[10, 90, 0.15772825, 0.82043052, 0.3975113, 0.48451549]
[10, 100, 0.11573412, 0.35114023, 0.29355809, 0.83601385]
